net_number,Species,obs_yr,num_birds,perc_species
4,RBWO,2015,4,3.418803418803419
4,RBWO,2016,1,0.7575757575757576
4,RBWO,2017,2,1.8018018018018018
4,RBWO,2019,2,2.197802197802198
4,RBWO,2020,1,0.9615384615384616
4,RBWO,2021,2,2.2988505747126435
4,RCKI,2007,2,25
4,RCKI,2008,1,1.4285714285714286
4,RCKI,2014,2,2.0202020202020203
4,RCKI,2015,1,0.8547008547008548
4,RCKI,2017,1,0.9009009009009009
4,RCKI,2018,1,0.591715976331361
4,RCKI,2020,1,0.9615384615384616
4,RWBL,2011,1,1.1764705882352942
4,RWBL,2018,4,2.366863905325444
4,SAVS,2008,1,1.4285714285714286
4,SAVS,2009,5,3.968253968253968
4,SAVS,2010,7,6.140350877192982
4,SAVS,2011,4,4.705882352941177
4,SAVS,2012,2,1.5873015873015872
4,SAVS,2015,1,0.8547008547008548
4,SAVS,2017,2,1.8018018018018018
4,SAVS,2018,2,1.183431952662722
4,SAVS,2019,1,1.098901098901099
4,SAVS,2021,3,3.4482758620689653
4,SEWR,2012,1,0.7936507936507936
4,SORA,2020,1,0.9615384615384616
4,SOSP,2007,1,12.5
4,SOSP,2008,17,24.285714285714285
4,SOSP,2009,11,8.73015873015873
4,SOSP,2010,7,6.140350877192982
4,SOSP,2011,8,9.411764705882353
4,SOSP,2012,6,4.761904761904762
4,SOSP,2013,14,21.21212121212121
4,SOSP,2014,3,3.0303030303030303
4,SOSP,2015,5,4.273504273504273
4,SOSP,2016,5,3.787878787878788
4,SOSP,2017,12,10.81081081081081
4,SOSP,2018,21,12.42603550295858
4,SOSP,2019,13,14.285714285714285
4,SOSP,2020,15,14.423076923076922
4,SOSP,2021,9,10.344827586206897
4,SUTA,2019,1,1.098901098901099
4,SWSP,2008,5,7.142857142857142
4,SWSP,2009,10,7.936507936507936
4,SWSP,2010,14,12.280701754385964
4,SWSP,2011,11,12.941176470588237
4,SWSP,2012,9,7.142857142857142
4,SWSP,2013,7,10.606060606060606
4,SWSP,2014,5,5.05050505050505
4,SWSP,2015,9,7.6923076923076925
4,SWSP,2016,7,5.303030303030303
4,SWSP,2017,12,10.81081081081081
4,SWSP,2018,12,7.100591715976331
4,SWSP,2019,6,6.593406593406594
4,SWSP,2020,15,14.423076923076922
4,SWSP,2021,5,5.747126436781609
4,TRFL,2009,1,0.7936507936507936
4,TRFL,2014,1,1.0101010101010102
4,TRFL,2015,1,0.8547008547008548
4,TUTI,2010,1,0.8771929824561403
4,TUTI,2011,2,2.3529411764705883
4,TUTI,2012,3,2.380952380952381
4,TUTI,2013,1,1.5151515151515151
4,TUTI,2014,3,3.0303030303030303
4,TUTI,2015,1,0.8547008547008548
4,TUTI,2016,3,2.272727272727273
4,TUTI,2018,5,2.9585798816568047
4,VEER,2018,1,0.591715976331361
4,VESP,2012,1,0.7936507936507936
4,VESP,2021,1,1.1494252873563218
4,WIFL,2011,1,1.1764705882352942
4,WIFL,2013,1,1.5151515151515151
4,WIFL,2019,1,1.098901098901099
4,WIFL,2020,1,0.9615384615384616
4,WIWR,2015,1,0.8547008547008548
4,WOTH,2019,1,1.098901098901099
4,WPWA,2009,4,3.1746031746031744
4,WPWA,2010,5,4.385964912280701
4,WPWA,2011,2,2.3529411764705883
4,WPWA,2012,29,23.015873015873016
4,WPWA,2013,1,1.5151515151515151
4,WPWA,2014,4,4.040404040404041
4,WPWA,2015,3,2.564102564102564
4,WPWA,2016,1,0.7575757575757576
4,WPWA,2017,3,2.7027027027027026
4,WPWA,2018,11,6.508875739644971
4,WPWA,2019,1,1.098901098901099
4,WPWA,2020,5,4.807692307692308
4,WPWA,2021,9,10.344827586206897
4,WTSP,2008,4,5.714285714285714
4,WTSP,2009,1,0.7936507936507936
4,WTSP,2012,3,2.380952380952381
4,WTSP,2014,2,2.0202020202020203
4,WTSP,2015,2,1.7094017094017095
4,YBCH,2011,2,2.3529411764705883
4,YBCH,2012,6,4.761904761904762
4,YBCH,2013,1,1.5151515151515151
4,YBCH,2014,4,4.040404040404041
4,YBCH,2015,3,2.564102564102564
4,YBCH,2016,2,1.5151515151515151
4,YBCH,2020,1,0.9615384615384616
4,YBSA,2010,1,0.8771929824561403
4,YBSA,2016,1,0.7575757575757576
4,YEWA,2009,1,0.7936507936507936
4,YEWA,2010,1,0.8771929824561403
4,YPWA,2012,1,0.7936507936507936
4,YPWA,2015,1,0.8547008547008548
4,YPWA,2016,1,0.7575757575757576
4,YPWA,2018,1,0.591715976331361
4,YPWA,2021,1,1.1494252873563218
4,YSFL,2009,3,2.380952380952381
4,YSFL,2019,1,1.098901098901099
5,AMGO,2011,2,1.550387596899225
5,AMRO,2011,1,0.7751937984496124
5,AMRO,2017,2,8.333333333333332
5,AMRO,2018,1,2.083333333333333
5,BGGN,2008,3,8.571428571428571
5,BGGN,2015,1,4
5,BHCO,2013,2,3.225806451612903
5,BHNU,2011,1,0.7751937984496124
5,BHNU,2016,6,12.244897959183673
5,BHNU,2018,2,4.166666666666666
5,BLGR,2008,1,2.857142857142857
5,BLGR,2009,4,3.6036036036036037
5,BLGR,2010,1,2.5
5,BLGR,2011,2,1.550387596899225
5,BLGR,2012,2,3.4482758620689653
5,BLGR,2013,1,1.6129032258064515
5,BLGR,2014,2,9.523809523809524
5,BLGR,2015,2,8
5,BLGR,2016,2,4.081632653061225
5,BLGR,2017,1,4.166666666666666
5,BLJA,2009,4,3.6036036036036037
5,BLJA,2018,1,2.083333333333333
5,BRTH,2018,2,4.166666666666666
5,CACH,2011,1,0.7751937984496124
5,CACH,2012,1,1.7241379310344827
5,CACH,2014,1,4.761904761904762
5,CACH,2016,6,12.244897959183673
5,CACH,2018,3,6.25
5,CARW,2008,1,2.857142857142857
5,CARW,2009,1,0.9009009009009009
5,CARW,2010,6,15
5,CARW,2011,1,0.7751937984496124
5,CARW,2012,3,5.172413793103448
5,CARW,2013,2,3.225806451612903
5,CARW,2015,3,12
5,CARW,2016,3,6.122448979591836
5,CARW,2017,3,12.5
5,CARW,2018,3,6.25
5,CHSP,2009,26,23.423423423423422
5,CHSP,2010,1,2.5
5,CHSP,2011,42,32.55813953488372
5,CHSP,2012,1,1.7241379310344827
5,CHSP,2014,3,14.285714285714285
5,CHSP,2016,1,2.0408163265306123
5,CHSP,2018,1,2.083333333333333
5,COGD,2009,2,1.8018018018018018
5,COYE,2008,2,5.714285714285714
5,COYE,2010,3,7.5
5,COYE,2013,2,3.225806451612903
5,COYE,2015,1,4
5,COYE,2018,1,2.083333333333333
5,DOWO,2008,1,2.857142857142857
5,DOWO,2010,1,2.5
5,DOWO,2011,1,0.7751937984496124
5,DOWO,2012,1,1.7241379310344827
5,DOWO,2015,1,4
5,DOWO,2017,1,4.166666666666666
5,EABL,2008,1,2.857142857142857
5,EABL,2011,7,5.426356589147287
5,EABL,2012,3,5.172413793103448
5,EABL,2013,7,11.29032258064516
5,EAPH,2008,1,2.857142857142857
5,EAPH,2011,6,4.651162790697675
5,EAPH,2012,2,3.4482758620689653
5,EAPH,2016,1,2.0408163265306123
5,EAPH,2017,3,12.5
5,EAPH,2018,3,6.25
5,EASO,2008,1,2.857142857142857
5,EASO,2011,1,0.7751937984496124
5,EASO,2012,2,3.4482758620689653
5,EATO,2009,2,1.8018018018018018
5,EATO,2012,3,5.172413793103448
5,EATO,2013,8,12.903225806451612
5,EATO,2015,1,4
5,EATO,2016,1,2.0408163265306123
5,EATO,2017,2,8.333333333333332
5,EATO,2018,2,4.166666666666666
5,EATO,2019,2,15.384615384615385
5,EATO,2020,1,20
5,EAWP,2011,1,0.7751937984496124
5,FISP,2008,1,2.857142857142857
5,FISP,2009,8,7.207207207207207
5,FISP,2010,5,12.5
5,FISP,2011,8,6.2015503875969
5,FISP,2012,4,6.896551724137931
5,FISP,2013,5,8.064516129032258
5,FISP,2014,1,4.761904761904762
5,FISP,2015,2,8
5,FISP,2017,1,4.166666666666666
5,FISP,2018,1,2.083333333333333
5,FISP,2019,2,15.384615384615385
5,FOSP,2018,1,2.083333333333333
5,GCKI,2018,1,2.083333333333333
5,GRCA,2017,1,4.166666666666666
5,GRCA,2018,2,4.166666666666666
5,HAWO,2015,2,8
5,HETH,2015,1,4
5,HETH,2016,1,2.0408163265306123
5,HOWA,2018,1,2.083333333333333
5,HOWR,2009,1,0.9009009009009009
5,HOWR,2013,1,1.6129032258064515
5,HOWR,2016,1,2.0408163265306123
5,HOWR,2017,1,4.166666666666666
5,HOWR,2020,1,20
5,INBU,2008,10,28.57142857142857
5,INBU,2009,48,43.24324324324324
5,INBU,2010,5,12.5
5,INBU,2011,12,9.30232558139535
5,INBU,2012,8,13.793103448275861
5,INBU,2013,2,3.225806451612903
5,INBU,2014,4,19.047619047619047
5,INBU,2015,1,4
5,INBU,2016,2,4.081632653061225
5,INBU,2019,1,7.6923076923076925
5,KEWA,2016,1,2.0408163265306123
5,LISP,2009,1,0.9009009009009009
5,MAWA,2008,1,2.857142857142857
5,MYWA,2010,1,2.5
5,MYWA,2011,2,1.550387596899225
5,MYWA,2012,3,5.172413793103448
5,MYWA,2013,1,1.6129032258064515
5,MYWA,2016,1,2.0408163265306123
5,MYWA,2018,3,6.25
5,NOCA,2008,4,11.428571428571429
5,NOCA,2009,2,1.8018018018018018
5,NOCA,2011,2,1.550387596899225
5,NOCA,2012,4,6.896551724137931
5,NOCA,2013,1,1.6129032258064515
5,NOCA,2014,2,9.523809523809524
5,NOCA,2015,4,16
5,NOCA,2016,5,10.204081632653061
5,NOCA,2017,2,8.333333333333332
5,NOCA,2018,7,14.583333333333334
5,NOCA,2019,3,23.076923076923077
5,NOCA,2020,1,20
5,NOMO,2019,1,7.6923076923076925
5,NSWO,2011,1,0.7751937984496124
5,NSWO,2020,2,40
5,OCWA,2018,1,2.083333333333333
5,PIWA,2008,2,5.714285714285714
5,PIWA,2010,3,7.5
5,PIWA,2011,25,19.379844961240313
5,PIWA,2012,6,10.344827586206897
5,PIWA,2013,3,4.838709677419355
5,PRAW,2010,1,2.5
5,PRAW,2015,1,4
5,RBWO,2008,2,5.714285714285714
5,RBWO,2011,1,0.7751937984496124
5,RBWO,2012,1,1.7241379310344827
5,RBWO,2014,1,4.761904761904762
5,RCKI,2009,1,0.9009009009009009
5,RCKI,2010,1,2.5
5,RCKI,2011,2,1.550387596899225
5,RCKI,2013,2,3.225806451612903
5,RCKI,2016,2,4.081632653061225
5,RCKI,2018,2,4.166666666666666
5,REVI,2019,1,7.6923076923076925
5,SAVS,2010,1,2.5
5,SAVS,2011,1,0.7751937984496124
5,SCJU,2011,1,0.7751937984496124
5,SCJU,2016,1,2.0408163265306123
5,SCTA,2009,1,0.9009009009009009
5,SOSP,2009,2,1.8018018018018018
5,SOSP,2010,8,20
5,SOSP,2011,4,3.10077519379845
5,SOSP,2012,4,6.896551724137931
5,SOSP,2013,3,4.838709677419355
5,SOSP,2016,2,4.081632653061225
5,SOSP,2017,4,16.666666666666664
5,SOSP,2018,3,6.25
5,SOSP,2019,2,15.384615384615385
5,SUTA,2008,1,2.857142857142857
5,SUTA,2009,2,1.8018018018018018
5,SUTA,2012,1,1.7241379310344827
5,SUTA,2013,1,1.6129032258064515
5,SUTA,2016,1,2.0408163265306123
5,SWSP,2009,1,0.9009009009009009
5,SWSP,2016,1,2.0408163265306123
5,SWSP,2017,1,4.166666666666666
5,SWSP,2018,3,6.25
5,TEWA,2008,1,2.857142857142857
5,TUTI,2011,1,0.7751937984496124
5,TUTI,2013,1,1.6129032258064515
5,TUTI,2014,1,4.761904761904762
5,TUTI,2015,1,4
5,TUTI,2016,8,16.3265306122449
5,TUTI,2018,3,6.25
5,WBNU,2009,1,0.9009009009009009
5,WBNU,2013,2,3.225806451612903
5,WBNU,2016,2,4.081632653061225
5,WBNU,2017,1,4.166666666666666
5,WEVI,2013,1,1.6129032258064515
5,WEVI,2015,1,4
5,WOTH,2019,1,7.6923076923076925
5,WPWA,2010,1,2.5
5,WPWA,2011,3,2.3255813953488373
5,WPWA,2012,5,8.620689655172415
5,WPWA,2013,1,1.6129032258064515
5,WPWA,2014,1,4.761904761904762
5,WPWA,2017,1,4.166666666666666
5,WPWA,2018,1,2.083333333333333
5,WTSP,2009,2,1.8018018018018018
5,WTSP,2010,1,2.5
5,WTSP,2012,2,3.4482758620689653
5,WTSP,2013,14,22.58064516129032
5,WTSP,2015,1,4
5,WTSP,2016,1,2.0408163265306123
5,YBCH,2008,2,5.714285714285714
5,YBCH,2009,1,0.9009009009009009
5,YBCH,2013,2,3.225806451612903
5,YBCH,2014,5,23.809523809523807
5,YBCH,2015,2,8
5,YBSA,2009,1,0.9009009009009009
5,YPWA,2010,1,2.5
5,YPWA,2012,2,3.4482758620689653
6,AMGO,2010,2,1.5384615384615385
6,AMGO,2011,2,1.3157894736842104
6,AMGO,2012,1,1.0204081632653061
6,AMGO,2013,5,4.132231404958678
6,AMGO,2014,1,1.1363636363636365
6,AMGO,2015,4,2.5974025974025974
6,AMGO,2016,4,2.127659574468085
6,AMGO,2018,24,18.89763779527559
6,AMGO,2019,6,3
6,AMGO,2020,3,3.488372093023256
6,AMGO,2021,6,4.137931034482759
6,AMRO,2017,1,1.1363636363636365
6,AMRO,2018,1,0.7874015748031495
6,BAWW,2016,2,1.0638297872340425
6,BGGN,2009,2,1.3793103448275863
6,BGGN,2014,2,2.272727272727273
6,BGGN,2015,1,0.6493506493506493
6,BGGN,2019,2,1
6,BHCO,2016,1,0.5319148936170213
6,BHNU,2018,1,0.7874015748031495
6,BHNU,2019,1,0.5
6,BLGR,2008,2,2.941176470588235
6,BLGR,2009,3,2.0689655172413794
6,BLGR,2010,1,0.7692307692307693
6,BLGR,2011,1,0.6578947368421052
6,BLGR,2012,3,3.061224489795918
6,BLGR,2013,1,0.8264462809917356
6,BLGR,2014,1,1.1363636363636365
6,BLGR,2016,1,0.5319148936170213
6,BLGR,2017,1,1.1363636363636365
6,BLGR,2018,2,1.574803149606299
6,BLGR,2020,2,2.3255813953488373
6,BLJA,2008,1,1.4705882352941175
6,BRTH,2011,1,0.6578947368421052
6,BRTH,2013,1,0.8264462809917356
6,CACH,2012,2,2.0408163265306123
6,CACH,2014,1,1.1363636363636365
6,CACH,2016,2,1.0638297872340425
6,CACH,2018,4,3.149606299212598
6,CACH,2019,16,8
6,CACH,2020,1,1.1627906976744187
6,CACH,2021,3,2.0689655172413794
6,CARW,2008,2,2.941176470588235
6,CARW,2009,1,0.6896551724137931
6,CARW,2010,3,2.307692307692308
6,CARW,2011,3,1.9736842105263157
6,CARW,2013,3,2.479338842975207
6,CARW,2014,5,5.681818181818182
6,CARW,2015,7,4.545454545454546
6,CARW,2016,5,2.6595744680851063
6,CARW,2018,2,1.574803149606299
6,CARW,2019,8,4
6,CARW,2021,2,1.3793103448275863
6,CHSP,2009,46,31.724137931034484
6,CHSP,2010,7,5.384615384615385
6,CHSP,2011,6,3.9473684210526314
6,CHSP,2012,2,2.0408163265306123
6,CHSP,2013,1,0.8264462809917356
6,CHSP,2015,1,0.6493506493506493
6,CHSP,2018,2,1.574803149606299
6,CHSP,2019,74,37
6,CHSP,2020,7,8.13953488372093
6,CHSP,2021,3,2.0689655172413794
6,COGD,2009,1,0.6896551724137931
6,COYE,2008,1,1.4705882352941175
6,COYE,2009,6,4.137931034482759
6,COYE,2010,6,4.615384615384616
6,COYE,2011,14,9.210526315789473
6,COYE,2012,8,8.16326530612245
6,COYE,2013,5,4.132231404958678
6,COYE,2014,16,18.181818181818183
6,COYE,2015,6,3.896103896103896
6,COYE,2016,6,3.1914893617021276
6,COYE,2017,4,4.545454545454546
6,COYE,2018,2,1.574803149606299
6,COYE,2019,5,2.5
6,COYE,2020,6,6.976744186046512
6,COYE,2021,16,11.03448275862069
6,DOWO,2008,1,1.4705882352941175
6,EABL,2009,3,2.0689655172413794
6,EABL,2010,1,0.7692307692307693
6,EABL,2011,1,0.6578947368421052
6,EABL,2012,2,2.0408163265306123
6,EABL,2014,1,1.1363636363636365
6,EABL,2015,1,0.6493506493506493
6,EABL,2016,5,2.6595744680851063
6,EABL,2017,2,2.272727272727273
6,EABL,2018,3,2.3622047244094486
6,EABL,2019,3,1.5
6,EABL,2021,2,1.3793103448275863
6,EAKI,2011,1,0.6578947368421052
6,EAKI,2016,1,0.5319148936170213
6,EAPH,2008,2,2.941176470588235
6,EAPH,2009,6,4.137931034482759
6,EAPH,2010,1,0.7692307692307693
6,EAPH,2011,5,3.289473684210526
6,EAPH,2013,1,0.8264462809917356
6,EAPH,2015,2,1.2987012987012987
6,EAPH,2016,5,2.6595744680851063
6,EAPH,2017,9,10.227272727272728
6,EAPH,2018,3,2.3622047244094486
6,EAPH,2019,5,2.5
6,EAPH,2020,2,2.3255813953488373
6,EAPH,2021,1,0.6896551724137931
6,EASO,2011,1,0.6578947368421052
6,EASO,2014,1,1.1363636363636365
6,EATO,2008,1,1.4705882352941175
6,EATO,2010,1,0.7692307692307693
6,EATO,2013,1,0.8264462809917356
6,EATO,2014,1,1.1363636363636365
6,EATO,2015,2,1.2987012987012987
6,EATO,2017,1,1.1363636363636365
6,EATO,2021,2,1.3793103448275863
6,EWCS,2013,1,0.8264462809917356
6,EWCS,2014,5,5.681818181818182
6,EWCS,2015,3,1.948051948051948
6,EWCS,2016,1,0.5319148936170213
6,FISP,2008,5,7.352941176470589
6,FISP,2009,3,2.0689655172413794
6,FISP,2010,11,8.461538461538462
6,FISP,2011,17,11.18421052631579
6,FISP,2012,13,13.26530612244898
6,FISP,2013,15,12.396694214876034
6,FISP,2014,10,11.363636363636363
6,FISP,2015,17,11.03896103896104
6,FISP,2016,16,8.51063829787234
6,FISP,2017,4,4.545454545454546
6,FISP,2018,2,1.574803149606299
6,FISP,2019,2,1
6,FISP,2020,2,2.3255813953488373
6,FISP,2021,5,3.4482758620689653
6,GCKI,2018,1,0.7874015748031495
6,GRCA,2014,1,1.1363636363636365
6,GRCA,2015,1,0.6493506493506493
6,GRCA,2018,1,0.7874015748031495
6,GRCA,2019,1,0.5
6,HETH,2009,1,0.6896551724137931
6,HETH,2015,2,1.2987012987012987
6,HOFI,2016,3,1.5957446808510638
6,HOFI,2019,4,2
6,HOWR,2009,1,0.6896551724137931
6,HOWR,2010,1,0.7692307692307693
6,HOWR,2011,1,0.6578947368421052
6,HOWR,2012,2,2.0408163265306123
6,HOWR,2013,2,1.6528925619834711
6,HOWR,2014,2,2.272727272727273
6,HOWR,2015,2,1.2987012987012987
6,HOWR,2016,2,1.0638297872340425
6,HOWR,2017,2,2.272727272727273
6,HOWR,2018,1,0.7874015748031495
6,INBU,2008,23,33.82352941176471
6,INBU,2009,12,8.275862068965518
6,INBU,2010,18,13.846153846153847
6,INBU,2011,16,10.526315789473683
6,INBU,2012,3,3.061224489795918
6,INBU,2013,10,8.264462809917356
6,INBU,2014,2,2.272727272727273
6,INBU,2015,10,6.493506493506493
6,INBU,2016,30,15.957446808510639
6,INBU,2017,14,15.909090909090908
6,INBU,2018,2,1.574803149606299
6,INBU,2019,6,3
6,INBU,2020,4,4.651162790697675
6,INBU,2021,3,2.0689655172413794
6,LISP,2010,1,0.7692307692307693
6,LISP,2013,2,1.6528925619834711
6,LOWA,2010,1,0.7692307692307693
6,MAWR,2016,1,0.5319148936170213
6,MODO,2018,2,1.574803149606299
6,MODO,2019,2,1
6,MYWA,2015,1,0.6493506493506493
6,MYWA,2016,1,0.5319148936170213
6,MYWA,2017,1,1.1363636363636365
6,MYWA,2019,2,1
6,MYWA,2021,2,1.3793103448275863
6,NOCA,2008,7,10.294117647058822
6,NOCA,2009,3,2.0689655172413794
6,NOCA,2010,2,1.5384615384615385
6,NOCA,2011,3,1.9736842105263157
6,NOCA,2013,2,1.6528925619834711
6,NOCA,2015,4,2.5974025974025974
6,NOCA,2016,1,0.5319148936170213
6,NOCA,2017,5,5.681818181818182
6,NOCA,2018,5,3.937007874015748
6,NOCA,2019,1,0.5
6,NOCA,2020,1,1.1627906976744187
6,NOCA,2021,1,0.6896551724137931
6,NOMO,2008,1,1.4705882352941175
6,NOMO,2010,2,1.5384615384615385
6,NOMO,2011,1,0.6578947368421052
6,NOMO,2012,8,8.16326530612245
6,NOMO,2013,1,0.8264462809917356
6,NOMO,2014,1,1.1363636363636365
6,NOMO,2015,10,6.493506493506493
6,NOMO,2016,4,2.127659574468085
6,NOMO,2018,3,2.3622047244094486
6,NOMO,2019,1,0.5
6,NOMO,2020,2,2.3255813953488373
6,NOMO,2021,9,6.206896551724138
6,NOPA,2015,1,0.6493506493506493
6,NOWA,2010,1,0.7692307692307693
6,NOWA,2013,1,0.8264462809917356
6,OROR,2011,2,1.3157894736842104
6,OROR,2013,1,0.8264462809917356
6,OROR,2015,2,1.2987012987012987
6,OROR,2016,1,0.5319148936170213
6,OROR,2018,1,0.7874015748031495
6,OROR,2021,3,2.0689655172413794
6,PISI,2018,8,6.299212598425196
6,PISI,2020,1,1.1627906976744187
6,PISI,2021,46,31.724137931034484
6,PIWA,2010,1,0.7692307692307693
6,PIWA,2017,1,1.1363636363636365
6,PRAW,2010,1,0.7692307692307693
6,PRAW,2015,1,0.6493506493506493
6,PRAW,2016,1,0.5319148936170213
6,PUFI,2020,1,1.1627906976744187
6,PUFI,2021,2,1.3793103448275863
6,RBNU,2018,5,3.937007874015748
6,RBNU,2019,6,3
6,RBWO,2009,1,0.6896551724137931
6,RBWO,2013,1,0.8264462809917356
6,RCKI,2014,1,1.1363636363636365
6,RCKI,2015,2,1.2987012987012987
6,RCKI,2016,1,0.5319148936170213
6,RCKI,2017,2,2.272727272727273
6,RCKI,2018,5,3.937007874015748
6,RCKI,2019,2,1
6,RCKI,2020,2,2.3255813953488373
6,REVI,2009,1,0.6896551724137931
6,RWBL,2011,3,1.9736842105263157
6,RWBL,2013,1,0.8264462809917356
6,RWBL,2021,1,0.6896551724137931
6,SAVS,2007,1,50
6,SAVS,2008,2,2.941176470588235
6,SAVS,2009,20,13.793103448275861
6,SAVS,2010,37,28.46153846153846
6,SAVS,2011,8,5.263157894736842
6,SAVS,2013,1,0.8264462809917356
6,SAVS,2016,3,1.5957446808510638
6,SAVS,2017,6,6.8181818181818175
6,SAVS,2018,1,0.7874015748031495
6,SAVS,2019,14,7.000000000000001
6,SAVS,2020,2,2.3255813953488373
6,SAVS,2021,3,2.0689655172413794
6,SCJU,2019,1,0.5
6,SEWR,2008,1,1.4705882352941175
6,SOSP,2007,1,50
6,SOSP,2008,6,8.823529411764707
6,SOSP,2009,22,15.172413793103448
6,SOSP,2010,21,16.153846153846153
6,SOSP,2011,36,23.684210526315788
6,SOSP,2012,14,14.285714285714285
6,SOSP,2013,24,19.834710743801654
6,SOSP,2014,15,17.045454545454543
6,SOSP,2015,18,11.688311688311687
6,SOSP,2016,32,17.02127659574468
6,SOSP,2017,15,17.045454545454543
6,SOSP,2018,9,7.086614173228346
6,SOSP,2019,15,7.5
6,SOSP,2020,14,16.27906976744186
6,SOSP,2021,8,5.517241379310345
6,SWSP,2008,6,8.823529411764707
6,SWSP,2009,3,2.0689655172413794
6,SWSP,2010,8,6.153846153846154
6,SWSP,2011,15,9.868421052631579
6,SWSP,2012,23,23.46938775510204
6,SWSP,2013,33,27.27272727272727
6,SWSP,2014,17,19.318181818181817
6,SWSP,2015,49,31.818181818181817
6,SWSP,2016,41,21.808510638297875
6,SWSP,2017,17,19.318181818181817
6,SWSP,2018,18,14.173228346456693
6,SWSP,2019,16,8
6,SWSP,2020,27,31.3953488372093
6,SWSP,2021,17,11.724137931034482
6,TEWA,2011,1,0.6578947368421052
6,TRES,2011,1,0.6578947368421052
6,TRFL,2013,1,0.8264462809917356
6,TRFL,2016,1,0.5319148936170213
6,TUTI,2009,1,0.6896551724137931
6,TUTI,2015,1,0.6493506493506493
6,TUTI,2016,4,2.127659574468085
6,TUTI,2018,1,0.7874015748031495
6,TUTI,2019,5,2.5
6,TUTI,2020,4,4.651162790697675
6,VESP,2009,1,0.6896551724137931
6,VESP,2010,1,0.7692307692307693
6,VESP,2019,1,0.5
6,VESP,2020,1,1.1627906976744187
6,WBNU,2019,1,0.5
6,WEVI,2008,2,2.941176470588235
6,WPWA,2009,4,2.7586206896551726
6,WPWA,2010,1,0.7692307692307693
6,WPWA,2011,8,5.263157894736842
6,WPWA,2012,5,5.1020408163265305
6,WPWA,2013,2,1.6528925619834711
6,WPWA,2014,2,2.272727272727273
6,WPWA,2015,1,0.6493506493506493
6,WPWA,2016,10,5.319148936170213
6,WPWA,2017,2,2.272727272727273
6,WPWA,2018,16,12.598425196850393
6,WPWA,2020,3,3.488372093023256
6,WPWA,2021,6,4.137931034482759
6,WTSP,2008,2,2.941176470588235
6,WTSP,2009,1,0.6896551724137931
6,WTSP,2010,1,0.7692307692307693
6,WTSP,2011,1,0.6578947368421052
6,WTSP,2012,3,3.061224489795918
6,WTSP,2013,1,0.8264462809917356
6,WTSP,2014,2,2.272727272727273
6,WTSP,2015,1,0.6493506493506493
6,WTSP,2016,1,0.5319148936170213
6,WTSP,2017,1,1.1363636363636365
6,WTSP,2018,1,0.7874015748031495
6,YBCH,2008,1,1.4705882352941175
6,YBCH,2009,2,1.3793103448275863
6,YBCH,2011,3,1.9736842105263157
6,YBCH,2012,8,8.16326530612245
6,YBCH,2013,4,3.3057851239669422
6,YBCH,2014,1,1.1363636363636365
6,YBCH,2015,2,1.2987012987012987
6,YBCH,2016,2,1.0638297872340425
6,YBCH,2020,1,1.1627906976744187
6,YBCH,2021,3,2.0689655172413794
6,YBSA,2008,1,1.4705882352941175
6,YBSA,2009,1,0.6896551724137931
6,YPWA,2008,1,1.4705882352941175
6,YPWA,2011,1,0.6578947368421052
6,YPWA,2012,1,1.0204081632653061
6,YPWA,2015,2,1.2987012987012987
6,YPWA,2018,1,0.7874015748031495
6,YPWA,2021,1,0.6896551724137931
7,ACFL,2012,1,1.1111111111111112
7,AMGO,2010,7,5.46875
7,AMGO,2011,1,1.2345679012345678
7,AMGO,2012,8,8.88888888888889
7,AMGO,2013,3,3.8461538461538463
7,AMGO,2014,2,2.8169014084507045
7,AMGO,2015,4,4.49438202247191
7,AMGO,2016,4,3.007518796992481
7,AMGO,2017,4,4.597701149425287
7,AMGO,2018,6,3.8461538461538463
7,AMGO,2020,1,1.0309278350515463
7,AMRE,2017,1,1.1494252873563218
7,AMRO,2014,1,1.4084507042253522
7,AMRO,2017,2,2.2988505747126435
7,AMRO,2019,3,3.1914893617021276
7,AMWO,2013,1,1.282051282051282
7,BAWW,2018,1,0.641025641025641
7,BGGN,2011,1,1.2345679012345678
7,BGGN,2015,1,1.1235955056179776
7,BGGN,2016,1,0.7518796992481203
7,BGGN,2017,2,2.2988505747126435
7,BGGN,2020,1,1.0309278350515463
7,BHCO,2009,1,0.7299270072992701
7,BHCO,2011,1,1.2345679012345678
7,BHNU,2017,1,1.1494252873563218
7,BLGR,2008,1,1.7241379310344827
7,BLGR,2009,1,0.7299270072992701
7,BLGR,2010,3,2.34375
7,BLGR,2011,4,4.938271604938271
7,BLGR,2012,1,1.1111111111111112
7,BLGR,2016,1,0.7518796992481203
7,BRCR,2020,1,1.0309278350515463
7,BRTH,2010,1,0.78125
7,BRTH,2012,1,1.1111111111111112
7,BRTH,2015,1,1.1235955056179776
7,BRTH,2020,1,1.0309278350515463
7,CACH,2009,2,1.4598540145985401
7,CACH,2015,1,1.1235955056179776
7,CACH,2016,2,1.5037593984962405
7,CACH,2017,3,3.4482758620689653
7,CACH,2018,3,1.9230769230769231
7,CACH,2019,2,2.127659574468085
7,CARW,2008,2,3.4482758620689653
7,CARW,2010,3,2.34375
7,CARW,2011,3,3.7037037037037033
7,CARW,2012,1,1.1111111111111112
7,CARW,2014,1,1.4084507042253522
7,CARW,2015,2,2.247191011235955
7,CARW,2016,1,0.7518796992481203
