net_number,Species,num_birds,perc_species
4,PRAW,2,0.132890365448505
4,RBWO,14,0.9302325581395349
4,RCKI,9,0.5980066445182725
4,RWBL,5,0.33222591362126247
4,SAVS,28,1.8604651162790697
4,SEWR,1,0.0664451827242525
4,SORA,1,0.0664451827242525
4,SOSP,147,9.767441860465116
4,SUTA,1,0.0664451827242525
4,SWSP,127,8.438538205980066
4,TRFL,3,0.19933554817275745
4,TUTI,19,1.2624584717607974
4,VEER,1,0.0664451827242525
4,VESP,2,0.132890365448505
4,WIFL,4,0.26578073089701
4,WIWR,1,0.0664451827242525
4,WOTH,1,0.0664451827242525
4,WPWA,78,5.1827242524916945
4,WTSP,12,0.7973421926910298
4,YBCH,19,1.2624584717607974
4,YBSA,2,0.132890365448505
4,YEWA,2,0.132890365448505
4,YPWA,5,0.33222591362126247
4,YSFL,4,0.26578073089701
5,AMGO,2,0.3225806451612903
5,AMRO,4,0.6451612903225806
5,BGGN,4,0.6451612903225806
5,BHCO,2,0.3225806451612903
5,BHNU,9,1.4516129032258065
5,BLGR,18,2.903225806451613
5,BLJA,5,0.8064516129032258
5,BRTH,2,0.3225806451612903
5,CACH,12,1.935483870967742
5,CARW,26,4.193548387096775
5,CHSP,75,12.096774193548388
5,COGD,2,0.3225806451612903
5,COYE,9,1.4516129032258065
5,DOWO,6,0.967741935483871
5,EABL,18,2.903225806451613
5,EAPH,16,2.5806451612903225
5,EASO,4,0.6451612903225806
5,EATO,22,3.5483870967741935
5,EAWP,1,0.16129032258064516
5,FISP,38,6.129032258064516
5,FOSP,1,0.16129032258064516
5,GCKI,1,0.16129032258064516
5,GRCA,3,0.4838709677419355
5,HAWO,2,0.3225806451612903
5,HETH,2,0.3225806451612903
5,HOWA,1,0.16129032258064516
5,HOWR,5,0.8064516129032258
5,INBU,93,15
5,KEWA,1,0.16129032258064516
5,LISP,1,0.16129032258064516
5,MAWA,1,0.16129032258064516
5,MYWA,11,1.7741935483870968
5,NOCA,37,5.967741935483871
5,NOMO,1,0.16129032258064516
5,NSWO,3,0.4838709677419355
5,OCWA,1,0.16129032258064516
5,PIWA,39,6.290322580645161
5,PRAW,2,0.3225806451612903
5,RBWO,5,0.8064516129032258
5,RCKI,10,1.6129032258064515
5,REVI,1,0.16129032258064516
5,SAVS,2,0.3225806451612903
5,SCJU,2,0.3225806451612903
5,SCTA,1,0.16129032258064516
5,SOSP,32,5.161290322580645
5,SUTA,6,0.967741935483871
5,SWSP,6,0.967741935483871
5,TEWA,1,0.16129032258064516
5,TUTI,15,2.4193548387096775
5,WBNU,6,0.967741935483871
5,WEVI,2,0.3225806451612903
5,WOTH,1,0.16129032258064516
5,WPWA,13,2.0967741935483875
5,WTSP,21,3.387096774193549
5,YBCH,12,1.935483870967742
5,YBSA,1,0.16129032258064516
5,YPWA,3,0.4838709677419355
6,AMGO,58,3.2366071428571432
6,AMRO,2,0.11160714285714285
6,BAWW,2,0.11160714285714285
6,BGGN,7,0.390625
6,BHCO,1,0.055803571428571425
6,BHNU,2,0.11160714285714285
6,BLGR,18,1.0044642857142858
6,BLJA,1,0.055803571428571425
6,BRTH,2,0.11160714285714285
6,CACH,29,1.6183035714285716
6,CARW,41,2.2879464285714284
6,CHSP,149,8.314732142857142
6,COGD,1,0.055803571428571425
6,COYE,101,5.636160714285714
6,DOWO,1,0.055803571428571425
6,EABL,24,1.3392857142857142
6,EAKI,2,0.11160714285714285
6,EAPH,42,2.34375
6,EASO,2,0.11160714285714285
6,EATO,9,0.5022321428571429
6,EWCS,10,0.5580357142857143
6,FISP,122,6.8080357142857135
6,GCKI,1,0.055803571428571425
6,GRCA,4,0.2232142857142857
6,HETH,3,0.16741071428571427
6,HOFI,7,0.390625
6,HOWR,16,0.8928571428571428
6,INBU,153,8.537946428571429
6,LISP,3,0.16741071428571427
6,LOWA,1,0.055803571428571425
6,MAWR,1,0.055803571428571425
6,MODO,4,0.2232142857142857
6,MYWA,7,0.390625
6,NOCA,35,1.953125
6,NOMO,43,2.3995535714285716
6,NOPA,1,0.055803571428571425
6,NOWA,2,0.11160714285714285
6,OROR,10,0.5580357142857143
6,PISI,55,3.0691964285714284
6,PIWA,2,0.11160714285714285
6,PRAW,3,0.16741071428571427
6,PUFI,3,0.16741071428571427
6,RBNU,11,0.6138392857142857
6,RBWO,2,0.11160714285714285
6,RCKI,15,0.8370535714285714
6,REVI,1,0.055803571428571425
6,RWBL,5,0.27901785714285715
6,SAVS,98,5.46875
6,SCJU,1,0.055803571428571425
6,SEWR,1,0.055803571428571425
6,SOSP,250,13.950892857142858
6,SWSP,290,16.183035714285715
6,TEWA,1,0.055803571428571425
6,TRES,1,0.055803571428571425
6,TRFL,2,0.11160714285714285
6,TUTI,16,0.8928571428571428
6,VESP,4,0.2232142857142857
6,WBNU,1,0.055803571428571425
6,WEVI,2,0.11160714285714285
6,WPWA,60,3.3482142857142856
6,WTSP,15,0.8370535714285714
6,YBCH,27,1.5066964285714286
6,YBSA,2,0.11160714285714285
6,YPWA,7,0.390625
7,ACFL,1,0.07369196757553427
7,AMGO,40,2.9476787030213707
7,AMRE,1,0.07369196757553427
7,AMRO,6,0.4421518054532056
7,AMWO,1,0.07369196757553427
7,BAWW,1,0.07369196757553427
7,BGGN,6,0.4421518054532056
7,BHCO,2,0.14738393515106854
7,BHNU,1,0.07369196757553427
7,BLGR,11,0.8106116433308769
7,BRCR,1,0.07369196757553427
7,BRTH,4,0.2947678703021371
7,CACH,13,0.9579955784819455
7,CARW,25,1.8422991893883567
7,CEDW,1,0.07369196757553427
7,CHSP,63,4.642593957258659
7,COGR,1,0.07369196757553427
7,COYE,89,6.5585851142225495
7,DOWO,3,0.2210759027266028
7,EABL,21,1.5475313190862197
7,EAKI,1,0.07369196757553427
7,EAPH,61,4.495210022107591
7,EATO,6,0.4421518054532056
7,EWCS,14,1.0316875460574797
7,FISP,79,5.821665438467207
7,GCFL,2,0.14738393515106854
7,GRCA,13,0.9579955784819455
7,HAWO,2,0.14738393515106854
7,HETH,3,0.2210759027266028
7,HOFI,7,0.5158437730287398
7,HOWR,8,0.5895357406042742
7,INBU,51,3.758290346352248
7,LCSP,1,0.07369196757553427
7,LISP,3,0.2210759027266028
7,LOSH,1,0.07369196757553427
7,MAWA,2,0.14738393515106854
7,MODO,5,0.36845983787767134
7,MYWA,46,3.389830508474576
7,NAWA,1,0.07369196757553427
7,NOCA,39,2.8739867354458366
7,NOMO,23,1.694915254237288
7,NOWA,5,0.36845983787767134
7,OCWA,1,0.07369196757553427
7,OROR,16,1.1790714812085483
7,PIWA,8,0.5895357406042742
7,PRAW,1,0.07369196757553427
7,RCKI,13,0.9579955784819455
7,RWBL,2,0.14738393515106854
7,SAVS,66,4.8636698599852615
7,SCJU,1,0.07369196757553427
7,SCTA,1,0.07369196757553427
7,SOSP,176,12.96978629329403
7,SUTA,3,0.2210759027266028
7,SWSP,273,20.117907148120857
7,TRFL,2,0.14738393515106854
7,TUTI,4,0.2947678703021371
7,VESP,6,0.4421518054532056
7,WBNU,3,0.2210759027266028
7,WCSP,2,0.14738393515106854
7,WEVI,1,0.07369196757553427
7,WPWA,77,5.674281503316139
7,WTSP,10,0.7369196757553427
7,YBCH,16,1.1790714812085483
7,YPWA,11,0.8106116433308769
8,ACFL,3,0.12072434607645875
8,AMGO,94,3.7826961770623746
8,AMRO,3,0.12072434607645875
8,BGGN,15,0.6036217303822937
8,BHCO,6,0.2414486921529175
8,BHNU,3,0.12072434607645875
8,BLGR,41,1.6498993963782695
8,BLPW,1,0.04024144869215292
8,BRTH,13,0.5231388329979879
8,CACH,23,0.9255533199195171
8,CARW,91,3.6619718309859155
8,CEDW,10,0.4024144869215292
8,CHSP,20,0.8048289738430584
8,COGR,24,0.96579476861167
8,COHA,2,0.08048289738430583
8,CONW,2,0.08048289738430583
8,COYE,206,8.289738430583501
8,DOWO,29,1.1670020120724347
8,EABL,47,1.8913480885311873
8,EAKI,1,0.04024144869215292
8,EAPH,191,7.686116700201208
8,EATO,14,0.5633802816901409
8,EAWP,3,0.12072434607645875
8,EWCS,1,0.04024144869215292
8,FISP,147,5.915492957746479
8,FOSP,1,0.04024144869215292
8,GCFL,2,0.08048289738430583
8,GRCA,7,0.28169014084507044
8,HAWO,1,0.04024144869215292
8,HETH,1,0.04024144869215292
8,HOFI,10,0.4024144869215292
8,HOWR,27,1.0865191146881288
8,INBU,166,6.680080482897384
8,KEWA,3,0.12072434607645875
8,LISP,3,0.12072434607645875
8,LOWA,2,0.08048289738430583
8,MAWA,2,0.08048289738430583
8,MODO,8,0.32193158953722334
8,MYWA,36,1.4486921529175052
8,NAWA,1,0.04024144869215292
8,NOCA,77,3.0985915492957745
8,NOMO,108,4.346076458752515
8,NOWA,26,1.0462776659959758
8,OROR,20,0.8048289738430584
8,PIWA,8,0.32193158953722334
8,PRAW,2,0.08048289738430583
8,RBWO,2,0.08048289738430583
8,RCKI,33,1.3279678068410463
8,REVI,3,0.12072434607645875
8,RWBL,29,1.1670020120724347
8,SAVS,20,0.8048289738430584
8,SCJU,2,0.08048289738430583
8,SOSP,302,12.152917505030182
8,SSHA,1,0.04024144869215292
8,SUTA,2,0.08048289738430583
8,SWSP,354,14.245472837022133
8,TRFL,5,0.2012072434607646
8,TUTI,9,0.3621730382293763
8,UNEM,1,0.04024144869215292
8,WCSP,1,0.04024144869215292
8,WEVI,9,0.3621730382293763
8,WIFL,3,0.12072434607645875
8,WIWR,1,0.04024144869215292
8,WPWA,105,4.225352112676056
8,WTSP,24,0.96579476861167
8,YBCH,56,2.2535211267605635
8,YBSA,1,0.04024144869215292
8,YEWA,1,0.04024144869215292
8,YPWA,18,0.7243460764587526
8,YSFL,2,0.08048289738430583
9,ACFL,2,0.6060606060606061
9,AMGO,27,8.181818181818182
9,BAWW,1,0.30303030303030304
9,BLGR,7,2.1212121212121215
9,CACH,5,1.5151515151515151
9,CARW,9,2.727272727272727
9,CHSP,49,14.84848484848485
9,COYE,6,1.8181818181818181
9,DOWO,2,0.6060606060606061
9,EABL,4,1.2121212121212122
9,EAPH,1,0.30303030303030304
9,EATO,3,0.9090909090909091
9,EAWP,4,1.2121212121212122
9,FISP,42,12.727272727272727
9,GCKI,1,0.30303030303030304
9,GRCA,1,0.30303030303030304
9,HETH,1,0.30303030303030304
9,HOWR,4,1.2121212121212122
9,INBU,37,11.212121212121213
9,KEWA,2,0.6060606060606061
9,MYWA,5,1.5151515151515151
9,NOCA,11,3.3333333333333335
9,PIWA,4,1.2121212121212122
9,PRAW,3,0.9090909090909091
9,PUFI,1,0.30303030303030304
9,RBGR,1,0.30303030303030304
9,RCKI,4,1.2121212121212122
9,SAVS,5,1.5151515151515151
9,SOSP,41,12.424242424242424
9,SUTA,1,0.30303030303030304
9,SWSP,12,3.6363636363636362
9,TUTI,7,2.1212121212121215
9,VESP,1,0.30303030303030304
9,WEVI,2,0.6060606060606061
9,WOTH,3,0.9090909090909091
9,WPWA,10,3.0303030303030303
9,WTSP,8,2.4242424242424243
9,YBCH,2,0.6060606060606061
9,YPWA,1,0.30303030303030304
10,ACFL,4,0.5899705014749262
10,AMGO,6,0.8849557522123894
10,BAWW,2,0.2949852507374631
10,BGGN,5,0.7374631268436578
10,BHCO,1,0.14749262536873156
10,BHNU,5,0.7374631268436578
10,BHVI,1,0.14749262536873156
10,BLGR,15,2.2123893805309733
10,BLJA,2,0.2949852507374631
10,BRTH,3,0.4424778761061947
10,CACH,8,1.1799410029498525
10,CARW,35,5.162241887905605
10,CHSP,54,7.964601769911504
10,CONW,1,0.14749262536873156
10,COYE,15,2.2123893805309733
10,DOWO,6,0.8849557522123894
10,EABL,7,1.0324483775811208
10,EAKI,2,0.2949852507374631
10,EAPH,5,0.7374631268436578
10,EATO,23,3.392330383480826
10,EAWP,4,0.5899705014749262
10,FISP,45,6.637168141592921
10,FOSP,1,0.14749262536873156
10,GCKI,1,0.14749262536873156
10,GRCA,7,1.0324483775811208
10,HAWO,1,0.14749262536873156
10,HETH,2,0.2949852507374631
10,HOFI,3,0.4424778761061947
10,HOWA,5,0.7374631268436578
10,HOWR,3,0.4424778761061947
10,INBU,98,14.454277286135694
10,KEWA,2,0.2949852507374631
10,MAWA,1,0.14749262536873156
10,MYWA,51,7.52212389380531
10,NOCA,53,7.817109144542774
10,NOMO,2,0.2949852507374631
10,OROR,1,0.14749262536873156
10,PIWA,10,1.4749262536873156
10,PRAW,10,1.4749262536873156
10,RBNU,1,0.14749262536873156
10,RBWO,3,0.4424778761061947
10,RCKI,14,2.0648967551622417
10,REVI,2,0.2949852507374631
10,SAVS,6,0.8849557522123894
10,SCJU,3,0.4424778761061947
10,SOSP,40,5.899705014749262
10,SUTA,5,0.7374631268436578
10,SWSP,13,1.9174041297935103
10,SWTH,1,0.14749262536873156
10,TUTI,18,2.6548672566371683
10,WEVI,5,0.7374631268436578
10,WOTH,2,0.2949852507374631
10,WPWA,6,0.8849557522123894
10,WTSP,25,3.687315634218289
10,YBCH,31,4.572271386430678
10,YPWA,2,0.2949852507374631
10,YTVI,1,0.14749262536873156
11,AMGO,8,1.4109347442680775
11,AMRO,2,0.3527336860670194
11,BGGN,1,0.1763668430335097
11,BHNU,7,1.2345679012345678
11,BLGR,8,1.4109347442680775
11,BRTH,1,0.1763668430335097
11,CACH,2,0.3527336860670194
11,CARW,12,2.1164021164021163
11,CHSP,87,15.343915343915343
11,COYE,15,2.6455026455026456
11,DOWO,8,1.4109347442680775
11,EABL,11,1.9400352733686066
11,EAKI,2,0.3527336860670194
11,EAPH,7,1.2345679012345678
11,EATO,22,3.880070546737213
11,EAWP,12,2.1164021164021163
11,FISP,42,7.4074074074074066
11,GRCA,3,0.5291005291005291
11,HOWR,2,0.3527336860670194
11,INBU,93,16.402116402116402
11,MYWA,8,1.4109347442680775
11,NAWA,1,0.1763668430335097
11,NOCA,19,3.3509700176366843
11,NOMO,1,0.1763668430335097
11,NRWS,1,0.1763668430335097
11,PIWA,29,5.114638447971781
11,PRAW,7,1.2345679012345678
11,RBWO,1,0.1763668430335097
11,RCKI,2,0.3527336860670194
11,SAVS,14,2.4691358024691357
11,SOSP,52,9.171075837742503
11,SUTA,1,0.1763668430335097
11,SWSP,17,2.9982363315696645
11,SWTH,1,0.1763668430335097
11,TUTI,6,1.0582010582010581
11,WBNU,1,0.1763668430335097
11,WEVI,1,0.1763668430335097
11,WIWR,1,0.1763668430335097
11,WPWA,12,2.1164021164021163
11,WTSP,36,6.349206349206349
11,YBCH,7,1.2345679012345678
11,YBCU,1,0.1763668430335097
11,YBSA,1,0.1763668430335097
11,YPWA,2,0.3527336860670194
12,ACFL,1,0.36363636363636365
12,AMGO,4,1.4545454545454546
12,BACS,2,0.7272727272727273
12,BHCO,1,0.36363636363636365
12,BLGR,1,0.36363636363636365
12,CACH,3,1.090909090909091
12,CARW,7,2.5454545454545454
12,CHSP,32,11.636363636363637
12,COYE,5,1.8181818181818181
12,DOWO,1,0.36363636363636365
12,EABL,4,1.4545454545454546
12,EAPH,3,1.090909090909091
12,EATO,4,1.4545454545454546
12,EAWP,2,0.7272727272727273
12,FISP,23,8.363636363636363
12,GCTH,1,0.36363636363636365
12,GRCA,3,1.090909090909091
12,HAWO,2,0.7272727272727273
12,HETH,2,0.7272727272727273
12,HOWR,1,0.36363636363636365
12,INBU,23,8.363636363636363
12,MYWA,16,5.818181818181818
12,NOCA,10,3.6363636363636362
12,NOMO,2,0.7272727272727273
12,OROR,2,0.7272727272727273
12,PIWA,10,3.6363636363636362
12,PRAW,7,2.5454545454545454
12,RBWO,4,1.4545454545454546
12,RCKI,4,1.4545454545454546
12,REVI,1,0.36363636363636365
12,SAVS,20,7.2727272727272725
12,SCJU,1,0.36363636363636365
12,SOSP,32,11.636363636363637
12,SUTA,6,2.181818181818182
12,SWSP,11,4
12,SWTH,1,0.36363636363636365
12,TUTI,6,2.181818181818182
12,WOTH,1,0.36363636363636365
12,WPWA,4,1.4545454545454546
12,WTSP,4,1.4545454545454546
12,YBCH,7,2.5454545454545454
12,YPWA,1,0.36363636363636365
13,BRTH,1,3.8461538461538463
13,CARW,2,7.6923076923076925
13,EATO,1,3.8461538461538463
13,FISP,1,3.8461538461538463
13,HOWA,1,3.8461538461538463
13,LOWA,1,3.8461538461538463
13,MYWA,1,3.8461538461538463
13,NOCA,3,11.538461538461538
13,NOMO,3,11.538461538461538
13,SAVS,3,11.538461538461538
13,SOSP,8,30.76923076923077
13,WPWA,1,3.8461538461538463
14,AMGO,16,2.867383512544803
14,AMRO,8,1.4336917562724014
14,BARS,1,0.17921146953405018
14,BHCO,4,0.7168458781362007
14,BLGR,6,1.0752688172043012
14,CACH,7,1.2544802867383513
14,CARW,2,0.35842293906810035
14,CHSP,7,1.2544802867383513
14,COYE,39,6.989247311827956
14,EABL,9,1.6129032258064515
14,EAKI,3,0.5376344086021506
14,EAPH,11,1.971326164874552
14,EATO,1,0.17921146953405018
14,EWCS,2,0.35842293906810035
14,FISP,58,10.39426523297491
14,FOSP,1,0.17921146953405018
14,GRSP,2,0.35842293906810035
14,HOWR,2,0.35842293906810035
14,INBU,23,4.121863799283155
14,LISP,1,0.17921146953405018
14,MAWA,1,0.17921146953405018
14,MAWR,1,0.17921146953405018
14,MYWA,18,3.225806451612903
14,NOCA,1,0.17921146953405018
14,NOMO,4,0.7168458781362007
14,NOWA,1,0.17921146953405018
14,NRWS,5,0.8960573476702508
14,OROR,3,0.5376344086021506
14,PIWA,1,0.17921146953405018
14,RCKI,3,0.5376344086021506
14,RWBL,8,1.4336917562724014
14,SAVS,127,22.759856630824373
14,SEWR,1,0.17921146953405018
14,SOSP,66,11.827956989247312
14,SWSP,42,7.526881720430108
14,TEWA,1,0.17921146953405018
14,TRES,4,0.7168458781362007
14,TRFL,1,0.17921146953405018
14,VESP,6,1.0752688172043012
14,WPWA,55,9.85663082437276
14,WTSP,2,0.35842293906810035
14,YPWA,4,0.7168458781362007
15,AMGO,33,4.8034934497816595
15,AMRO,1,0.1455604075691412
15,AMWO,1,0.1455604075691412
15,BARS,1,0.1455604075691412
15,BLGR,10,1.455604075691412
15,BOBO,2,0.2911208151382824
15,BRTH,1,0.1455604075691412
15,CACH,2,0.2911208151382824
15,CARW,2,0.2911208151382824
15,CHSP,7,1.0189228529839884
15,COGR,2,0.2911208151382824
15,COYE,55,8.005822416302767
15,EABL,11,1.6011644832605532
15,EAKI,2,0.2911208151382824
15,EAPH,14,2.037845705967977
15,EATO,1,0.1455604075691412
15,EWCS,2,0.2911208151382824
15,FISP,40,5.822416302765648
15,FOSP,4,0.5822416302765648
15,GRCA,1,0.1455604075691412
15,HESP,1,0.1455604075691412
15,HETH,1,0.1455604075691412
15,HOWR,2,0.2911208151382824
15,INBU,16,2.3289665211062593
15,LCSP,1,0.1455604075691412
15,LISP,2,0.2911208151382824
15,MAWR,3,0.43668122270742354
15,MYWA,2,0.2911208151382824
15,NOCA,1,0.1455604075691412
15,NOMO,5,0.727802037845706
15,NOWA,2,0.2911208151382824
15,NRWS,4,0.5822416302765648
15,OCWA,1,0.1455604075691412
15,OROR,4,0.5822416302765648
15,PIWA,1,0.1455604075691412
15,PRAW,1,0.1455604075691412
15,RWBL,7,1.0189228529839884
15,SAVS,132,19.213973799126638
15,SOSP,120,17.46724890829694
15,SWSP,142,20.66957787481805
15,TRFL,2,0.2911208151382824
15,WEVI,2,0.2911208151382824
15,WISN,4,0.5822416302765648
15,WPWA,31,4.512372634643377
15,WTSP,2,0.2911208151382824
15,YBCH,3,0.43668122270742354
15,YPWA,3,0.43668122270742354
16,AMGO,22,2.853437094682231
16,AMKE,1,0.12970168612191957
16,AMRO,2,0.25940337224383914
16,BGGN,1,0.12970168612191957
16,BLGR,8,1.0376134889753565
16,BRTH,1,0.12970168612191957
16,CACH,2,0.25940337224383914
16,CARW,9,1.1673151750972763
16,CHSP,4,0.5188067444876783
16,COYE,52,6.744487678339818
16,EABL,24,3.11284046692607
16,EAKI,1,0.12970168612191957
16,EAPH,43,5.577172503242543
16,EWCS,1,0.12970168612191957
16,FISP,54,7.003891050583658
16,FOSP,1,0.12970168612191957
16,GRCA,1,0.12970168612191957
16,HOFI,5,0.648508430609598
16,HOWR,2,0.25940337224383914
16,INBU,32,4.150453955901426
16,KILL,1,0.12970168612191957
16,LISP,2,0.25940337224383914
16,LOSH,1,0.12970168612191957
16,MYWA,4,0.5188067444876783
16,NOCA,5,0.648508430609598
16,NOMO,17,2.204928664072633
16,OROR,10,1.297016861219196
16,RWBL,14,1.8158236057068744
16,SAVS,50,6.48508430609598
16,SOSA,1,0.12970168612191957
16,SOSP,129,16.731517509727624
16,SWSP,205,26.588845654993516
16,VESP,1,0.12970168612191957
16,WPWA,48,6.22568093385214
16,WTSP,4,0.5188067444876783
16,YBCH,5,0.648508430609598
16,YPWA,7,0.9079118028534372
16,YTWA,1,0.12970168612191957
17,AMGO,49,8.01963993453355
17,AMKE,2,0.32733224222585927
17,AMRO,4,0.6546644844517185
17,BHCO,5,0.8183306055646482
17,BHNU,6,0.9819967266775778
17,BLGR,4,0.6546644844517185
17,BOBO,1,0.16366612111292964
17,BRTH,2,0.32733224222585927
17,CACH,1,0.16366612111292964
17,CARW,8,1.309328968903437
17,CEDW,4,0.6546644844517185
17,CHSP,1,0.16366612111292964
17,CONI,1,0.16366612111292964
17,COYE,43,7.037643207855974
17,DOWO,1,0.16366612111292964
