net_number,Species,num_birds,perc_species
6,BHCO,1,0.08488964346349745
6,BLGR,14,1.1884550084889642
6,BRTH,2,0.1697792869269949
6,CACH,5,0.4244482173174873
6,CARW,28,2.3769100169779285
6,CHSP,9,0.7640067911714771
6,COYE,93,7.894736842105263
6,EABL,24,2.037351443123939
6,EAKI,1,0.08488964346349745
6,EAPH,37,3.1409168081494054
6,EATO,6,0.5093378607809848
6,EWCS,10,0.8488964346349746
6,FISP,97,8.234295415959252
6,GRCA,2,0.1697792869269949
6,HOFI,3,0.2546689303904924
6,HOWR,14,1.1884550084889642
6,INBU,93,7.894736842105263
6,LISP,2,0.1697792869269949
6,MAWR,1,0.08488964346349745
6,MYWA,5,0.4244482173174873
6,NOCA,10,0.8488964346349746
6,NOMO,41,3.480475382003396
6,NOWA,2,0.1697792869269949
6,OROR,8,0.6791171477079796
6,PAWA,64,5.432937181663837
6,PIWA,1,0.08488964346349745
6,PRAW,2,0.1697792869269949
6,PUFI,1,0.08488964346349745
6,RCKI,3,0.2546689303904924
6,REVI,1,0.08488964346349745
6,RWBL,5,0.4244482173174873
6,SAVS,32,2.7164685908319184
6,SEWR,1,0.08488964346349745
6,SOSP,210,17.826825127334462
6,SWSP,279,23.684210526315788
6,TEWA,1,0.08488964346349745
6,TRES,1,0.08488964346349745
6,TRFL/WIFL,2,0.1697792869269949
6,VESP,2,0.1697792869269949
6,WTSP,10,0.8488964346349746
6,YBCH,26,2.2071307300509337
6,YBSA,2,0.1697792869269949
7,ACFL,1,0.10101010101010101
7,AMGO,34,3.4343434343434343
7,AMRO,1,0.10101010101010101
7,BGGN,6,0.6060606060606061
7,BLGR,4,0.40404040404040403
7,BRTH,3,0.30303030303030304
7,CACH,2,0.20202020202020202
7,CARW,14,1.4141414141414141
7,CEDW,1,0.10101010101010101
7,CHSP,2,0.20202020202020202
7,COYE,85,8.585858585858585
7,DOWO,3,0.30303030303030304
7,EABL,15,1.5151515151515151
7,EAPH,50,5.05050505050505
7,EATO,3,0.30303030303030304
7,EWCS,14,1.4141414141414141
7,FISP,70,7.07070707070707
7,GCFL,1,0.10101010101010101
7,GRCA,2,0.20202020202020202
7,HAWO,2,0.20202020202020202
7,HOFI,4,0.40404040404040403
7,HOWR,8,0.8080808080808081
7,INBU,41,4.141414141414142
7,LISP,3,0.30303030303030304
7,MODO,1,0.10101010101010101
7,MYWA,7,0.7070707070707071
7,NAWA,1,0.10101010101010101
7,NOCA,11,1.1111111111111112
7,NOMO,22,2.2222222222222223
7,NOWA,5,0.5050505050505051
7,OROR,16,1.6161616161616161
7,PAWA,80,8.080808080808081
7,PRAW,1,0.10101010101010101
7,RCKI,7,0.7070707070707071
7,RWBL,1,0.10101010101010101
7,SAVS,17,1.7171717171717171
7,SOSP,159,16.060606060606062
7,SWSP,268,27.070707070707073
7,TRFL/WIFL,1,0.10101010101010101
7,WCSP,2,0.20202020202020202
7,WTSP,7,0.7070707070707071
7,YBCH,15,1.5151515151515151
8,ACFL,3,0.12658227848101267
8,AMGO,90,3.79746835443038
8,AMRO,3,0.12658227848101267
8,BGGN,15,0.6329113924050633
8,BHCO,5,0.21097046413502107
8,BHNU,3,0.12658227848101267
8,BLGR,38,1.6033755274261603
8,BLPW,1,0.04219409282700422
8,BRTH,13,0.5485232067510549
8,CACH,19,0.8016877637130801
8,CARW,81,3.4177215189873418
8,CEDW,10,0.42194092827004215
8,CHSP,7,0.29535864978902954
8,COGR,24,1.0126582278481013
8,COHA,2,0.08438818565400844
8,CONW,2,0.08438818565400844
8,COYE,204,8.60759493670886
8,DOWO,29,1.2236286919831225
8,EABL,47,1.9831223628691983
8,EAKI,1,0.04219409282700422
8,EAPH,185,7.805907172995781
8,EATO,9,0.37974683544303794
8,EAWP,3,0.12658227848101267
8,EWCS,1,0.04219409282700422
8,FISP,135,5.69620253164557
8,FOSP,1,0.04219409282700422
8,GCFL,2,0.08438818565400844
8,GRCA,7,0.29535864978902954
8,HAWO,1,0.04219409282700422
8,HOFI,8,0.33755274261603374
8,HOWR,23,0.9704641350210972
8,INBU,155,6.5400843881856545
8,KEWA,3,0.12658227848101267
8,LISP,3,0.12658227848101267
8,LOWA,2,0.08438818565400844
8,MAWA,2,0.08438818565400844
8,MODO,8,0.33755274261603374
8,MYWA,30,1.2658227848101267
8,NAWA,1,0.04219409282700422
8,NOCA,65,2.7426160337552745
8,NOMO,108,4.556962025316456
8,NOWA,26,1.0970464135021099
8,OROR,20,0.8438818565400843
8,PAWA,122,5.147679324894515
8,PIWA,8,0.33755274261603374
8,PRAW,2,0.08438818565400844
8,RBWO,1,0.04219409282700422
8,RCKI,28,1.1814345991561181
8,REVI,3,0.12658227848101267
8,RWBL,29,1.2236286919831225
8,SAVS,20,0.8438818565400843
8,SOSP,298,12.57383966244726
8,SSHA,1,0.04219409282700422
8,SUTA,1,0.04219409282700422
8,SWSP,352,14.852320675105485
8,TRFL/WIFL,8,0.33755274261603374
8,TUTI,7,0.29535864978902954
8,UNEM,1,0.04219409282700422
8,WCSP,1,0.04219409282700422
8,WEVI,9,0.37974683544303794
8,WIWR,1,0.04219409282700422
8,WTSP,23,0.9704641350210972
8,YBCH,56,2.3628691983122363
8,YBSA,1,0.04219409282700422
8,YEWA,1,0.04219409282700422
8,YSFL,2,0.08438818565400844
9,BLGR,1,2.7777777777777777
9,CHSP,1,2.7777777777777777
9,COYE,1,2.7777777777777777
9,INBU,1,2.7777777777777777
9,NOCA,1,2.7777777777777777
9,PAWA,6,16.666666666666664
9,SAVS,1,2.7777777777777777
9,SOSP,13,36.11111111111111
9,SWSP,11,30.555555555555557
10,BGGN,1,5
10,CACH,1,5
10,COYE,1,5
10,NOMO,1,5
10,PAWA,1,5
10,RCKI,1,5
10,SAVS,5,25
10,SOSP,2,10
10,SWSP,7,35
11,EABL,1,3.571428571428571
11,FISP,1,3.571428571428571
11,NRWS,1,3.571428571428571
11,PAWA,1,3.571428571428571
11,SAVS,4,14.285714285714285
11,SOSP,17,60.71428571428571
11,SWSP,3,10.714285714285714
12,CACH,1,1.3333333333333335
12,CHSP,2,2.666666666666667
12,FISP,10,13.333333333333334
12,INBU,1,1.3333333333333335
12,PAWA,3,4
12,SAVS,20,26.666666666666668
12,SOSP,28,37.333333333333336
12,SWSP,10,13.333333333333334
13,SAVS,3,42.857142857142854
13,SOSP,4,57.14285714285714
14,AMGO,15,2.8901734104046244
14,AMRO,6,1.1560693641618496
14,BARS,1,0.1926782273603083
14,BHCO,4,0.7707129094412332
14,BLGR,6,1.1560693641618496
14,CACH,6,1.1560693641618496
14,CARW,1,0.1926782273603083
14,CHSP,7,1.348747591522158
14,COYE,39,7.514450867052023
14,EABL,9,1.7341040462427744
14,EAKI,3,0.5780346820809248
14,EAPH,10,1.9267822736030826
14,EATO,1,0.1926782273603083
14,EWCS,2,0.3853564547206166
14,FISP,58,11.175337186897881
14,FOSP,1,0.1926782273603083
14,GRSP,2,0.3853564547206166
14,HOWR,2,0.3853564547206166
14,INBU,23,4.431599229287091
14,LISP,1,0.1926782273603083
14,MAWA,1,0.1926782273603083
14,MAWR,1,0.1926782273603083
14,MYWA,1,0.1926782273603083
14,NOCA,1,0.1926782273603083
14,NOMO,3,0.5780346820809248
14,NOWA,1,0.1926782273603083
14,NRWS,5,0.9633911368015413
14,OROR,3,0.5780346820809248
14,PAWA,55,10.597302504816955
14,PIWA,1,0.1926782273603083
14,RWBL,7,1.348747591522158
14,SAVS,127,24.470134874759154
14,SOSP,60,11.560693641618498
14,SWSP,42,8.092485549132949
14,TEWA,1,0.1926782273603083
14,TRES,4,0.7707129094412332
14,TRFL/WIFL,1,0.1926782273603083
14,VESP,6,1.1560693641618496
14,WTSP,2,0.3853564547206166
15,AMGO,33,4.932735426008969
15,AMWO,1,0.14947683109118087
15,BARS,1,0.14947683109118087
15,BLGR,10,1.4947683109118086
15,BOBO,2,0.29895366218236175
15,BRTH,1,0.14947683109118087
15,CACH,2,0.29895366218236175
15,CARW,2,0.29895366218236175
15,CHSP,7,1.046337817638266
15,COGR,1,0.14947683109118087
15,COYE,55,8.221225710014949
15,EABL,11,1.6442451420029895
15,EAKI,2,0.29895366218236175
15,EAPH,11,1.6442451420029895
15,EATO,1,0.14947683109118087
15,EWCS,2,0.29895366218236175
15,FISP,40,5.9790732436472345
15,FOSP,4,0.5979073243647235
15,HESP,1,0.14947683109118087
15,HOWR,2,0.29895366218236175
15,INBU,16,2.391629297458894
15,LCSP,1,0.14947683109118087
15,LISP,2,0.29895366218236175
15,MAWR,3,0.4484304932735426
15,MYWA,2,0.29895366218236175
15,NOMO,5,0.7473841554559043
15,NOWA,2,0.29895366218236175
15,NRWS,4,0.5979073243647235
15,OCWA,1,0.14947683109118087
15,OROR,4,0.5979073243647235
15,PAWA,33,4.932735426008969
15,PIWA,1,0.14947683109118087
15,PRAW,1,0.14947683109118087
15,RWBL,7,1.046337817638266
15,SAVS,132,19.730941704035875
15,SOSP,117,17.48878923766816
15,SWSP,138,20.62780269058296
15,TRFL/WIFL,2,0.29895366218236175
15,WISN,4,0.5979073243647235
15,WTSP,2,0.29895366218236175
15,YBCH,3,0.4484304932735426
16,AMGO,21,2.7777777777777777
16,AMKE,1,0.13227513227513227
16,AMRO,1,0.13227513227513227
16,BGGN,1,0.13227513227513227
16,BLGR,8,1.0582010582010581
16,BRTH,1,0.13227513227513227
16,CACH,2,0.26455026455026454
16,CARW,8,1.0582010582010581
16,CHSP,3,0.3968253968253968
16,COYE,52,6.878306878306878
16,EABL,24,3.1746031746031744
16,EAKI,1,0.13227513227513227
16,EAPH,42,5.555555555555555
16,EWCS,1,0.13227513227513227
16,FISP,54,7.142857142857142
16,FOSP,1,0.13227513227513227
16,HOFI,5,0.6613756613756614
16,HOWR,1,0.13227513227513227
16,INBU,32,4.232804232804233
16,KILL,1,0.13227513227513227
16,LISP,2,0.26455026455026454
16,LOSH,1,0.13227513227513227
16,MYWA,4,0.5291005291005291
16,NOCA,4,0.5291005291005291
16,NOMO,17,2.2486772486772484
16,OROR,10,1.3227513227513228
16,PAWA,55,7.2751322751322745
16,RWBL,13,1.7195767195767195
16,SAVS,50,6.613756613756613
16,SOSP,128,16.93121693121693
16,SWSP,202,26.71957671957672
16,VESP,1,0.13227513227513227
16,WTSP,3,0.3968253968253968
16,YBCH,5,0.6613756613756614
16,YTWA,1,0.13227513227513227
17,AMGO,49,8.626760563380282
17,AMKE,2,0.35211267605633806
17,BLGR,4,0.7042253521126761
17,BOBO,1,0.17605633802816903
17,BRTH,1,0.17605633802816903
17,CARW,7,1.232394366197183
17,CEDW,4,0.7042253521126761
17,CHSP,1,0.17605633802816903
17,CONI,1,0.17605633802816903
17,COYE,43,7.570422535211267
17,DOWO,1,0.17605633802816903
17,EABL,14,2.464788732394366
17,EAKI,1,0.17605633802816903
17,EAME,1,0.17605633802816903
17,EAPH,26,4.577464788732395
17,EATO,1,0.17605633802816903
17,FISP,51,8.97887323943662
17,HOFI,1,0.17605633802816903
17,HOWR,1,0.17605633802816903
17,INBU,24,4.225352112676056
17,LISP,3,0.528169014084507
17,MAWR,2,0.35211267605633806
17,MYWA,1,0.17605633802816903
17,NOCA,3,0.528169014084507
17,NOMO,6,1.056338028169014
17,NOWA,1,0.17605633802816903
17,OCWA,1,0.17605633802816903
17,OROR,4,0.7042253521126761
17,PAWA,46,8.098591549295776
17,RCKI,1,0.17605633802816903
17,RWBL,14,2.464788732394366
17,SAVS,26,4.577464788732395
17,SOSP,67,11.795774647887324
17,SWSP,144,25.352112676056336
17,TRFL/WIFL,2,0.35211267605633806
17,VESP,2,0.35211267605633806
17,WTSP,3,0.528169014084507
17,YBCH,8,1.4084507042253522
18,AMGO,3,0.34207525655644244
18,AMKE,1,0.11402508551881414
18,AMRE,1,0.11402508551881414
18,AMRO,1,0.11402508551881414
18,BAWW,1,0.11402508551881414
18,BGGN,17,1.9384264538198404
18,BHCO,1,0.11402508551881414
18,BHVI,1,0.11402508551881414
18,BLGR,26,2.9646522234891677
18,BRTH,5,0.5701254275940707
18,CACH,23,2.6225769669327255
18,CARW,45,5.131128848346636
18,CEDW,1,0.11402508551881414
18,CHSP,3,0.34207525655644244
18,COYE,78,8.893956670467503
18,DOWO,1,0.11402508551881414
18,EABL,32,3.6488027366020526
18,EAKI,1,0.11402508551881414
18,EAME,2,0.22805017103762829
18,EAPH,99,11.2884834663626
18,EATO,7,0.798175598631699
18,EAWP,1,0.11402508551881414
18,FISP,85,9.692132269099202
18,FOSP,1,0.11402508551881414
18,HETH,1,0.11402508551881414
18,HOFI,1,0.11402508551881414
18,HOWA,2,0.22805017103762829
18,HOWR,8,0.9122006841505131
18,INBU,57,6.499429874572406
18,MODO,1,0.11402508551881414
18,MYWA,2,0.22805017103762829
18,NOCA,24,2.7366020524515395
18,NOMO,59,6.727480045610035
18,NOWA,3,0.34207525655644244
18,NRWS,1,0.11402508551881414
18,OROR,4,0.45610034207525657
18,PAWA,70,7.98175598631699
18,PRAW,1,0.11402508551881414
18,RCKI,7,0.798175598631699
18,RSHA,1,0.11402508551881414
18,RWBL,1,0.11402508551881414
18,SAVS,5,0.5701254275940707
18,SOSP,90,10.262257696693272
18,SWSP,53,6.043329532497149
18,TRFL/WIFL,4,0.45610034207525657
18,TUTI,11,1.2542759407069555
18,WEVI,3,0.34207525655644244
18,WIWR,1,0.11402508551881414
18,WOTH,1,0.11402508551881414
18,WTSP,11,1.2542759407069555
18,YBCH,19,2.1664766248574687
19,AMGO,5,0.9208103130755065
19,AMKE,1,0.1841620626151013
19,AMRO,16,2.9465930018416207
19,BLGR,13,2.394106813996317
19,BRTH,1,0.1841620626151013
19,CACH,2,0.3683241252302026
19,CARW,18,3.314917127071823
19,CEDW,1,0.1841620626151013
19,CHSP,4,0.7366482504604052
19,COYE,43,7.918968692449356
19,DOWO,2,0.3683241252302026
19,EABL,20,3.683241252302026
19,EAPH,47,8.655616942909761
19,EATO,5,0.9208103130755065
19,FISP,66,12.154696132596685
19,HOWR,5,0.9208103130755065
19,INBU,65,11.970534069981584
19,LISP,1,0.1841620626151013
19,MAWA,1,0.1841620626151013
19,MYWA,2,0.3683241252302026
19,NOCA,3,0.5524861878453038
19,NOMO,3,0.5524861878453038
19,PAWA,44,8.103130755064457
19,PIWA,1,0.1841620626151013
19,RCKI,3,0.5524861878453038
19,RWBL,1,0.1841620626151013
19,SAVS,4,0.7366482504604052
19,SOSP,86,15.837937384898712
19,SWSP,69,12.70718232044199
19,TRFL/WIFL,1,0.1841620626151013
19,TUTI,1,0.1841620626151013
19,VESP,2,0.3683241252302026
19,WTSP,3,0.5524861878453038
19,YBCH,4,0.7366482504604052
20,ACFL,1,0.17761989342806395
20,AMGO,26,4.618117229129663
20,AMRO,6,1.0657193605683837
20,BGGN,2,0.3552397868561279
20,BHCO,2,0.3552397868561279
20,BLGR,8,1.4209591474245116
20,CARW,5,0.8880994671403196
20,CHSP,7,1.2433392539964476
20,COYE,52,9.236234458259325
20,DICK,1,0.17761989342806395
20,DOWO,1,0.17761989342806395
20,EABL,13,2.3090586145648313
20,EAKI,2,0.3552397868561279
20,EAPH,28,4.9733570159857905
20,EAWP,3,0.5328596802841918
20,FISP,57,10.124333925399645
20,HOFI,1,0.17761989342806395
20,INBU,62,11.012433392539965
20,MAWR,1,0.17761989342806395
20,MYWA,1,0.17761989342806395
20,NOMO,1,0.17761989342806395
20,NOWA,1,0.17761989342806395
20,OROR,5,0.8880994671403196
20,PAWA,38,6.74955595026643
20,PIWA,2,0.3552397868561279
20,RCKI,1,0.17761989342806395
20,RWBL,8,1.4209591474245116
20,SAVS,22,3.9076376554174073
20,SOSP,94,16.69626998223801
20,SWSP,107,19.005328596802844
20,VESP,1,0.17761989342806395
20,YBCH,2,0.3552397868561279
20,YEWA,2,0.3552397868561279
21,BLGR,4,5.063291139240507
21,COYE,16,20.253164556962027
21,EAPH,2,2.5316455696202533
21,EATO,1,1.2658227848101267
21,FISP,9,11.39240506329114
21,HOWR,3,3.79746835443038
21,INBU,1,1.2658227848101267
21,LISP,1,1.2658227848101267
21,MAWR,1,1.2658227848101267
21,NOMO,3,3.79746835443038
21,NRWS,3,3.79746835443038
21,OROR,2,2.5316455696202533
21,PAWA,7,8.860759493670885
21,SAVS,2,2.5316455696202533
21,SOSP,18,22.78481012658228
21,SWSP,6,7.59493670886076
1719,SOSP,1,NA
NA,BLGR,6,2.380952380952381
NA,BRTH,1,0.3968253968253968
NA,CACH,2,0.7936507936507936
NA,CARW,3,1.1904761904761905
NA,CHSP,1,0.3968253968253968
NA,COYE,14,5.555555555555555
NA,EABL,15,5.952380952380952
NA,EAPH,9,3.571428571428571
NA,EATO,4,1.5873015873015872
NA,FISP,18,7.142857142857142
NA,GRSP,1,0.3968253968253968
NA,HOWR,2,0.7936507936507936
NA,INBU,20,7.936507936507936
NA,NOCA,11,4.365079365079365
NA,NOMO,6,2.380952380952381
NA,OROR,11,4.365079365079365
NA,PAWA,22,8.73015873015873
NA,RCKI,3,1.1904761904761905
NA,RWBL,2,0.7936507936507936
NA,SAVS,3,1.1904761904761905
NA,SCJU,1,0.3968253968253968
NA,SOSP,59,23.41269841269841
NA,SWSP,34,13.492063492063492
NA,WTSP,1,0.3968253968253968
NA,YBCH,3,1.1904761904761905
